treatment,group_id,round,player_id,earned_wealth,mturk_id,endowment,final_wealth
Endow,6,8,20,235.0,A314KKX6ONDO9O,4.0,235.0
Endow,6,9,20,235.0,A314KKX6ONDO9O,4.0,235.0
Endow,6,10,20,290.0,A314KKX6ONDO9O,4.0,290.0
Endow,6,11,20,355.0,A314KKX6ONDO9O,4.0,355.0
Endow,6,12,20,375.0,A314KKX6ONDO9O,4.0,375.0
Endow,6,13,20,375.0,A314KKX6ONDO9O,4.0,375.0
Endow,6,14,20,420.0,A314KKX6ONDO9O,4.0,420.0
Endow,6,15,20,450.0,A314KKX6ONDO9O,4.0,450.0
Endow,6,16,20,520.0,A314KKX6ONDO9O,4.0,520.0
Endow,6,17,20,560.0,A314KKX6ONDO9O,4.0,560.0
Endow,6,18,20,575.0,A314KKX6ONDO9O,4.0,575.0
Endow,6,19,20,630.0,A314KKX6ONDO9O,4.0,630.0
Endow,6,20,20,660.0,A314KKX6ONDO9O,4.0,660.0
Endow,14,1,1,40.0,A1HH3ZNP1JP6KP,4.0,40.0
Endow,14,2,1,70.0,A1HH3ZNP1JP6KP,4.0,70.0
Endow,14,3,1,100.0,A1HH3ZNP1JP6KP,4.0,100.0
Endow,14,4,1,145.0,A1HH3ZNP1JP6KP,4.0,145.0
Endow,14,5,1,205.0,A1HH3ZNP1JP6KP,4.0,205.0
Endow,14,6,1,250.0,A1HH3ZNP1JP6KP,4.0,250.0
Endow,14,7,1,280.0,A1HH3ZNP1JP6KP,4.0,280.0
Endow,14,8,1,325.0,A1HH3ZNP1JP6KP,4.0,325.0
Endow,14,9,1,355.0,A1HH3ZNP1JP6KP,4.0,355.0
Endow,14,10,1,430.0,A1HH3ZNP1JP6KP,4.0,430.0
Endow,14,11,1,475.0,A1HH3ZNP1JP6KP,4.0,475.0
Endow,14,12,1,535.0,A1HH3ZNP1JP6KP,4.0,535.0
Endow,14,13,1,565.0,A1HH3ZNP1JP6KP,4.0,565.0
Endow,14,14,1,595.0,A1HH3ZNP1JP6KP,4.0,595.0
Endow,14,15,1,610.0,A1HH3ZNP1JP6KP,4.0,610.0
Endow,14,16,1,640.0,A1HH3ZNP1JP6KP,4.0,640.0
Endow,14,17,1,685.0,A1HH3ZNP1JP6KP,4.0,685.0
Endow,14,18,1,700.0,A1HH3ZNP1JP6KP,4.0,700.0
Endow,14,19,1,700.0,A1HH3ZNP1JP6KP,4.0,700.0
Endow,14,20,1,715.0,A1HH3ZNP1JP6KP,4.0,715.0
Endow,14,1,2,65.0,A3TY6AZHFWTKN0,6.0,65.0
Endow,14,2,2,135.0,A3TY6AZHFWTKN0,6.0,135.0
Endow,14,3,2,190.0,A3TY6AZHFWTKN0,6.0,190.0
Endow,14,4,2,230.0,A3TY6AZHFWTKN0,6.0,230.0
Endow,14,5,2,285.0,A3TY6AZHFWTKN0,6.0,285.0
Endow,14,6,2,410.0,A3TY6AZHFWTKN0,6.0,410.0
Endow,14,7,2,505.0,A3TY6AZHFWTKN0,6.0,505.0
Endow,14,8,2,615.0,A3TY6AZHFWTKN0,6.0,615.0
Endow,14,9,2,660.0,A3TY6AZHFWTKN0,6.0,660.0
Endow,14,10,2,770.0,A3TY6AZHFWTKN0,6.0,770.0
Endow,14,11,2,850.0,A3TY6AZHFWTKN0,6.0,850.0
Endow,14,12,2,920.0,A3TY6AZHFWTKN0,6.0,920.0
Endow,14,13,2,1030.0,A3TY6AZHFWTKN0,6.0,1030.0
Endow,14,14,2,1210.0,A3TY6AZHFWTKN0,6.0,1210.0
Endow,14,15,2,1345.0,A3TY6AZHFWTKN0,6.0,1345.0
Endow,14,16,2,1420.0,A3TY6AZHFWTKN0,6.0,1420.0
Endow,14,17,2,1480.0,A3TY6AZHFWTKN0,6.0,1480.0
Endow,14,18,2,1540.0,A3TY6AZHFWTKN0,6.0,1540.0
Endow,14,19,2,1585.0,A3TY6AZHFWTKN0,6.0,1585.0
Endow,14,20,2,1655.0,A3TY6AZHFWTKN0,6.0,1655.0
Endow,14,1,3,40.0,A2OL8UJ2XQQXU3,2.0,40.0
Endow,14,2,3,65.0,A2OL8UJ2XQQXU3,2.0,65.0
Endow,14,3,3,100.0,A2OL8UJ2XQQXU3,2.0,100.0
Endow,14,4,3,160.0,A2OL8UJ2XQQXU3,2.0,160.0
Endow,14,5,3,170.0,A2OL8UJ2XQQXU3,2.0,170.0
Endow,14,6,3,235.0,A2OL8UJ2XQQXU3,2.0,235.0
Endow,14,7,3,285.0,A2OL8UJ2XQQXU3,2.0,285.0
Endow,14,8,3,330.0,A2OL8UJ2XQQXU3,2.0,330.0
Endow,14,9,3,345.0,A2OL8UJ2XQQXU3,2.0,345.0
Endow,14,10,3,410.0,A2OL8UJ2XQQXU3,2.0,410.0
Endow,14,11,3,475.0,A2OL8UJ2XQQXU3,2.0,475.0
Endow,14,12,3,500.0,A2OL8UJ2XQQXU3,2.0,500.0
Endow,14,13,3,530.0,A2OL8UJ2XQQXU3,2.0,530.0
Endow,14,14,3,545.0,A2OL8UJ2XQQXU3,2.0,545.0
Endow,14,15,3,575.0,A2OL8UJ2XQQXU3,2.0,575.0
Endow,14,16,3,610.0,A2OL8UJ2XQQXU3,2.0,610.0
Endow,14,17,3,650.0,A2OL8UJ2XQQXU3,2.0,650.0
Endow,14,18,3,725.0,A2OL8UJ2XQQXU3,2.0,725.0
Endow,14,19,3,775.0,A2OL8UJ2XQQXU3,2.0,775.0
Endow,14,20,3,830.0,A2OL8UJ2XQQXU3,2.0,830.0
Endow,14,1,4,90.0,A15XIKX3PI7SLK,4.0,90.0
Endow,14,2,4,130.0,A15XIKX3PI7SLK,4.0,130.0
Endow,14,3,4,195.0,A15XIKX3PI7SLK,4.0,195.0
Endow,14,4,4,265.0,A15XIKX3PI7SLK,4.0,265.0
Endow,14,5,4,330.0,A15XIKX3PI7SLK,4.0,330.0
Endow,14,6,4,370.0,A15XIKX3PI7SLK,4.0,370.0
Endow,14,7,4,395.0,A15XIKX3PI7SLK,4.0,395.0
Endow,14,8,4,420.0,A15XIKX3PI7SLK,4.0,420.0
Endow,14,9,4,490.0,A15XIKX3PI7SLK,4.0,490.0
Endow,14,10,4,530.0,A15XIKX3PI7SLK,4.0,530.0
Endow,14,11,4,585.0,A15XIKX3PI7SLK,4.0,585.0
Endow,14,12,4,625.0,A15XIKX3PI7SLK,4.0,625.0
Endow,14,13,4,650.0,A15XIKX3PI7SLK,4.0,650.0
Endow,14,14,4,720.0,A15XIKX3PI7SLK,4.0,720.0
Endow,14,15,4,775.0,A15XIKX3PI7SLK,4.0,775.0
Endow,14,16,4,830.0,A15XIKX3PI7SLK,4.0,830.0
Endow,14,17,4,915.0,A15XIKX3PI7SLK,4.0,915.0
Endow,14,18,4,985.0,A15XIKX3PI7SLK,4.0,985.0
Endow,14,19,4,1025.0,A15XIKX3PI7SLK,4.0,1025.0
Endow,14,20,4,1050.0,A15XIKX3PI7SLK,4.0,1050.0
Endow,14,1,5,80.0,A26A4HEBGP2MOX,6.0,80.0
Endow,14,2,5,110.0,A26A4HEBGP2MOX,6.0,110.0
Endow,14,3,5,155.0,A26A4HEBGP2MOX,6.0,155.0
Endow,14,4,5,215.0,A26A4HEBGP2MOX,6.0,215.0
Endow,14,5,5,300.0,A26A4HEBGP2MOX,6.0,300.0
Endow,14,6,5,360.0,A26A4HEBGP2MOX,6.0,360.0
Endow,14,7,5,405.0,A26A4HEBGP2MOX,6.0,405.0
Endow,14,8,5,460.0,A26A4HEBGP2MOX,6.0,460.0
Endow,14,9,5,490.0,A26A4HEBGP2MOX,6.0,490.0
Endow,14,10,5,550.0,A26A4HEBGP2MOX,6.0,550.0
Endow,14,11,5,625.0,A26A4HEBGP2MOX,6.0,625.0
Endow,14,12,5,700.0,A26A4HEBGP2MOX,6.0,700.0
Endow,14,13,5,765.0,A26A4HEBGP2MOX,6.0,765.0
Endow,14,14,5,840.0,A26A4HEBGP2MOX,6.0,840.0
Endow,14,15,5,900.0,A26A4HEBGP2MOX,6.0,900.0
Endow,14,16,5,990.0,A26A4HEBGP2MOX,6.0,990.0
Endow,14,17,5,1075.0,A26A4HEBGP2MOX,6.0,1075.0
Endow,14,18,5,1200.0,A26A4HEBGP2MOX,6.0,1200.0
Endow,14,19,5,1275.0,A26A4HEBGP2MOX,6.0,1275.0
Endow,14,20,5,1335.0,A26A4HEBGP2MOX,6.0,1335.0
Endow,14,1,6,15.0,AFIK3VBMMX6G6,2.0,15.0
Endow,14,2,6,60.0,AFIK3VBMMX6G6,2.0,60.0
Endow,14,3,6,105.0,AFIK3VBMMX6G6,2.0,105.0
Endow,14,4,6,135.0,AFIK3VBMMX6G6,2.0,135.0
Endow,14,5,6,180.0,AFIK3VBMMX6G6,2.0,180.0
Endow,14,6,6,210.0,AFIK3VBMMX6G6,2.0,210.0
Endow,14,7,6,270.0,AFIK3VBMMX6G6,2.0,270.0
Endow,14,8,6,330.0,AFIK3VBMMX6G6,2.0,330.0
Endow,14,9,6,360.0,AFIK3VBMMX6G6,2.0,360.0
Endow,14,10,6,390.0,AFIK3VBMMX6G6,2.0,390.0
Endow,14,11,6,405.0,AFIK3VBMMX6G6,2.0,405.0
Endow,14,12,6,435.0,AFIK3VBMMX6G6,2.0,435.0
Endow,14,13,6,450.0,AFIK3VBMMX6G6,2.0,450.0
Endow,14,14,6,480.0,AFIK3VBMMX6G6,2.0,480.0
Endow,14,15,6,495.0,AFIK3VBMMX6G6,2.0,495.0
Endow,14,16,6,525.0,AFIK3VBMMX6G6,2.0,525.0
Endow,14,17,6,585.0,AFIK3VBMMX6G6,2.0,585.0
Endow,14,18,6,630.0,AFIK3VBMMX6G6,2.0,630.0
Endow,14,19,6,690.0,AFIK3VBMMX6G6,2.0,690.0
Endow,14,20,6,720.0,AFIK3VBMMX6G6,2.0,720.0
Endow,14,1,7,100.0,A3UOWYGBLTQTFL,4.0,100.0
Endow,14,2,7,215.0,A3UOWYGBLTQTFL,4.0,215.0
Endow,14,3,7,255.0,A3UOWYGBLTQTFL,4.0,255.0
Endow,14,4,7,310.0,A3UOWYGBLTQTFL,4.0,310.0
Endow,14,5,7,350.0,A3UOWYGBLTQTFL,4.0,350.0
Endow,14,6,7,390.0,A3UOWYGBLTQTFL,4.0,390.0
Endow,14,7,7,445.0,A3UOWYGBLTQTFL,4.0,445.0
Endow,14,8,7,505.0,A3UOWYGBLTQTFL,4.0,505.0
Endow,14,9,7,575.0,A3UOWYGBLTQTFL,4.0,575.0
Endow,14,10,7,625.0,A3UOWYGBLTQTFL,4.0,625.0
Endow,14,11,7,675.0,A3UOWYGBLTQTFL,4.0,675.0
Endow,14,12,7,740.0,A3UOWYGBLTQTFL,4.0,740.0
Endow,14,13,7,790.0,A3UOWYGBLTQTFL,4.0,790.0
Endow,14,14,7,825.0,A3UOWYGBLTQTFL,4.0,825.0
Endow,14,15,7,850.0,A3UOWYGBLTQTFL,4.0,850.0
Endow,14,16,7,910.0,A3UOWYGBLTQTFL,4.0,910.0
Endow,14,17,7,975.0,A3UOWYGBLTQTFL,4.0,975.0
Endow,14,18,7,1040.0,A3UOWYGBLTQTFL,4.0,1040.0
Endow,14,19,7,1060.0,A3UOWYGBLTQTFL,4.0,1060.0
Endow,14,20,7,1110.0,A3UOWYGBLTQTFL,4.0,1110.0
Endow,14,1,8,50.0,A2WC2NO555XU3J,6.0,50.0
Endow,14,2,8,135.0,A2WC2NO555XU3J,6.0,135.0
Endow,14,3,8,195.0,A2WC2NO555XU3J,6.0,195.0
Endow,14,4,8,195.0,A2WC2NO555XU3J,6.0,195.0
Endow,14,5,8,195.0,A2WC2NO555XU3J,6.0,195.0
Endow,14,6,8,225.0,A2WC2NO555XU3J,6.0,225.0
Endow,14,7,8,240.0,A2WC2NO555XU3J,6.0,240.0
Endow,14,8,8,240.0,A2WC2NO555XU3J,6.0,240.0
Endow,14,9,8,255.0,A2WC2NO555XU3J,6.0,255.0
Endow,14,10,8,270.0,A2WC2NO555XU3J,6.0,270.0
Endow,14,11,8,315.0,A2WC2NO555XU3J,6.0,315.0
Endow,14,12,8,330.0,A2WC2NO555XU3J,6.0,330.0
Endow,14,13,8,330.0,A2WC2NO555XU3J,6.0,330.0
Endow,14,14,8,330.0,A2WC2NO555XU3J,6.0,330.0
Endow,14,15,8,345.0,A2WC2NO555XU3J,6.0,345.0
Endow,14,16,8,375.0,A2WC2NO555XU3J,6.0,375.0
Endow,14,17,8,375.0,A2WC2NO555XU3J,6.0,375.0
Endow,14,18,8,375.0,A2WC2NO555XU3J,6.0,375.0
Endow,14,19,8,405.0,A2WC2NO555XU3J,6.0,405.0
Endow,14,20,8,420.0,A2WC2NO555XU3J,6.0,420.0
Endow,14,1,9,85.0,AZJVAP536DY13,2.0,85.0
Endow,14,2,9,105.0,AZJVAP536DY13,2.0,105.0
Endow,14,3,9,145.0,AZJVAP536DY13,2.0,145.0
Endow,14,4,9,195.0,AZJVAP536DY13,2.0,195.0
Endow,14,5,9,220.0,AZJVAP536DY13,2.0,220.0
Endow,14,6,9,245.0,AZJVAP536DY13,2.0,245.0
Endow,14,7,9,330.0,AZJVAP536DY13,2.0,330.0
Endow,14,8,9,395.0,AZJVAP536DY13,2.0,395.0
Endow,14,9,9,455.0,AZJVAP536DY13,2.0,455.0
Endow,14,10,9,490.0,AZJVAP536DY13,2.0,490.0
Endow,14,11,9,500.0,AZJVAP536DY13,2.0,500.0
Endow,14,12,9,555.0,AZJVAP536DY13,2.0,555.0
Endow,14,13,9,605.0,AZJVAP536DY13,2.0,605.0
Endow,14,14,9,655.0,AZJVAP536DY13,2.0,655.0
Endow,14,15,9,680.0,AZJVAP536DY13,2.0,680.0
Endow,14,16,9,735.0,AZJVAP536DY13,2.0,735.0
Endow,14,17,9,735.0,AZJVAP536DY13,2.0,735.0
Endow,14,18,9,770.0,AZJVAP536DY13,2.0,770.0
Endow,14,19,9,810.0,AZJVAP536DY13,2.0,810.0
Endow,14,20,9,865.0,AZJVAP536DY13,2.0,865.0
Endow,14,1,10,40.0,ARM4HX5L7UFWL,4.0,40.0
Endow,14,2,10,85.0,ARM4HX5L7UFWL,4.0,85.0
Endow,14,3,10,85.0,ARM4HX5L7UFWL,4.0,85.0
Endow,14,4,10,100.0,ARM4HX5L7UFWL,4.0,100.0
Endow,14,5,10,145.0,ARM4HX5L7UFWL,4.0,145.0
Endow,14,6,10,190.0,ARM4HX5L7UFWL,4.0,190.0
Endow,14,7,10,220.0,ARM4HX5L7UFWL,4.0,220.0
Endow,14,8,10,235.0,ARM4HX5L7UFWL,4.0,235.0
Endow,14,9,10,250.0,ARM4HX5L7UFWL,4.0,250.0
Endow,14,10,10,280.0,ARM4HX5L7UFWL,4.0,280.0
Endow,14,11,10,295.0,ARM4HX5L7UFWL,4.0,295.0
Endow,14,12,10,325.0,ARM4HX5L7UFWL,4.0,325.0
Endow,14,13,10,370.0,ARM4HX5L7UFWL,4.0,370.0
Endow,14,14,10,400.0,ARM4HX5L7UFWL,4.0,400.0
Endow,14,15,10,460.0,ARM4HX5L7UFWL,4.0,460.0
Endow,14,16,10,505.0,ARM4HX5L7UFWL,4.0,505.0
Endow,14,17,10,535.0,ARM4HX5L7UFWL,4.0,535.0
Endow,14,18,10,595.0,ARM4HX5L7UFWL,4.0,595.0
Endow,14,19,10,670.0,ARM4HX5L7UFWL,4.0,670.0
Endow,14,20,10,775.0,ARM4HX5L7UFWL,4.0,775.0
Endow,14,1,11,25.0,A3P86OK72F8M99,4.0,25.0
Endow,14,2,11,80.0,A3P86OK72F8M99,4.0,80.0
Endow,14,3,11,170.0,A3P86OK72F8M99,4.0,170.0
Endow,14,4,11,200.0,A3P86OK72F8M99,4.0,200.0
Endow,14,5,11,260.0,A3P86OK72F8M99,4.0,260.0
Endow,14,6,11,275.0,A3P86OK72F8M99,4.0,275.0
Endow,14,7,11,290.0,A3P86OK72F8M99,4.0,290.0
Endow,14,8,11,345.0,A3P86OK72F8M99,4.0,345.0
Endow,14,9,11,405.0,A3P86OK72F8M99,4.0,405.0
Endow,14,10,11,435.0,A3P86OK72F8M99,4.0,435.0
Endow,14,11,11,495.0,A3P86OK72F8M99,4.0,495.0
Endow,14,12,11,540.0,A3P86OK72F8M99,4.0,540.0
Endow,14,13,11,615.0,A3P86OK72F8M99,4.0,615.0
Endow,14,14,11,660.0,A3P86OK72F8M99,4.0,660.0
Endow,14,15,11,690.0,A3P86OK72F8M99,4.0,690.0
Endow,14,16,11,705.0,A3P86OK72F8M99,4.0,705.0
Endow,14,17,11,765.0,A3P86OK72F8M99,4.0,765.0
Endow,14,18,11,795.0,A3P86OK72F8M99,4.0,795.0
Endow,14,19,11,840.0,A3P86OK72F8M99,4.0,840.0
Endow,14,20,11,915.0,A3P86OK72F8M99,4.0,915.0
Endow,14,1,12,40.0,AROZ6EDDUGTLP,6.0,40.0
Endow,14,2,12,75.0,AROZ6EDDUGTLP,6.0,75.0
Endow,14,3,12,90.0,AROZ6EDDUGTLP,6.0,90.0
Endow,14,4,12,210.0,AROZ6EDDUGTLP,6.0,210.0
Endow,14,5,12,255.0,AROZ6EDDUGTLP,6.0,255.0
Endow,14,6,12,320.0,AROZ6EDDUGTLP,6.0,320.0
Endow,14,7,12,405.0,AROZ6EDDUGTLP,6.0,405.0
Endow,14,8,12,465.0,AROZ6EDDUGTLP,6.0,465.0
Endow,14,9,12,550.0,AROZ6EDDUGTLP,6.0,550.0
Endow,14,10,12,625.0,AROZ6EDDUGTLP,6.0,625.0
Endow,14,11,12,675.0,AROZ6EDDUGTLP,6.0,675.0
Endow,14,12,12,775.0,AROZ6EDDUGTLP,6.0,775.0
Endow,14,13,12,810.0,AROZ6EDDUGTLP,6.0,810.0
Endow,14,14,12,880.0,AROZ6EDDUGTLP,6.0,880.0
Endow,14,15,12,980.0,AROZ6EDDUGTLP,6.0,980.0
Endow,14,16,12,1045.0,AROZ6EDDUGTLP,6.0,1045.0
Endow,14,17,12,1075.0,AROZ6EDDUGTLP,6.0,1075.0
Endow,14,18,12,1180.0,AROZ6EDDUGTLP,6.0,1180.0
Endow,14,19,12,1240.0,AROZ6EDDUGTLP,6.0,1240.0
Endow,14,20,12,1325.0,AROZ6EDDUGTLP,6.0,1325.0
Endow,14,1,13,100.0,AUSRHMZM3R6CW,2.0,100.0
Endow,14,2,13,145.0,AUSRHMZM3R6CW,2.0,145.0
Endow,14,3,13,190.0,AUSRHMZM3R6CW,2.0,190.0
Endow,14,4,13,265.0,AUSRHMZM3R6CW,2.0,265.0
Endow,14,5,13,310.0,AUSRHMZM3R6CW,2.0,310.0
Endow,14,6,13,400.0,AUSRHMZM3R6CW,2.0,400.0
Endow,14,7,13,430.0,AUSRHMZM3R6CW,2.0,430.0
Endow,14,8,13,460.0,AUSRHMZM3R6CW,2.0,460.0
Endow,14,9,13,520.0,AUSRHMZM3R6CW,2.0,520.0
Endow,14,10,13,595.0,AUSRHMZM3R6CW,2.0,595.0
Endow,14,11,13,685.0,AUSRHMZM3R6CW,2.0,685.0
Endow,14,12,13,790.0,AUSRHMZM3R6CW,2.0,790.0
Endow,14,13,13,880.0,AUSRHMZM3R6CW,2.0,880.0
Endow,14,14,13,895.0,AUSRHMZM3R6CW,2.0,895.0
Endow,14,15,13,955.0,AUSRHMZM3R6CW,2.0,955.0
Endow,14,16,13,970.0,AUSRHMZM3R6CW,2.0,970.0
Endow,14,17,13,1000.0,AUSRHMZM3R6CW,2.0,1000.0
Endow,14,18,13,1060.0,AUSRHMZM3R6CW,2.0,1060.0
Endow,14,19,13,1135.0,AUSRHMZM3R6CW,2.0,1135.0
Endow,14,20,13,1165.0,AUSRHMZM3R6CW,2.0,1165.0
Endow,14,1,14,25.0,A2AAFWAAS9C1QC,4.0,25.0
Endow,14,2,14,40.0,A2AAFWAAS9C1QC,4.0,40.0
Endow,14,3,14,125.0,A2AAFWAAS9C1QC,4.0,125.0
Endow,14,4,14,155.0,A2AAFWAAS9C1QC,4.0,155.0
Endow,14,5,14,220.0,A2AAFWAAS9C1QC,4.0,220.0
Endow,14,6,14,260.0,A2AAFWAAS9C1QC,4.0,260.0
Endow,14,7,14,290.0,A2AAFWAAS9C1QC,4.0,290.0
Endow,14,8,14,360.0,A2AAFWAAS9C1QC,4.0,360.0
Endow,14,9,14,415.0,A2AAFWAAS9C1QC,4.0,415.0
Endow,14,10,14,445.0,A2AAFWAAS9C1QC,4.0,445.0
Endow,14,11,14,500.0,A2AAFWAAS9C1QC,4.0,500.0
Endow,14,12,14,575.0,A2AAFWAAS9C1QC,4.0,575.0
Endow,14,13,14,620.0,A2AAFWAAS9C1QC,4.0,620.0
Endow,14,14,14,650.0,A2AAFWAAS9C1QC,4.0,650.0
Endow,14,15,14,710.0,A2AAFWAAS9C1QC,4.0,710.0
Endow,14,16,14,740.0,A2AAFWAAS9C1QC,4.0,740.0
Endow,14,17,14,800.0,A2AAFWAAS9C1QC,4.0,800.0
Endow,14,18,14,845.0,A2AAFWAAS9C1QC,4.0,845.0
Endow,14,19,14,875.0,A2AAFWAAS9C1QC,4.0,875.0
Endow,14,20,14,945.0,A2AAFWAAS9C1QC,4.0,945.0
Endow,14,1,15,45.0,A1SWV4X4PD25S1,6.0,45.0
Endow,14,2,15,60.0,A1SWV4X4PD25S1,6.0,60.0
Endow,14,3,15,110.0,A1SWV4X4PD25S1,6.0,110.0
Endow,14,4,15,110.0,A1SWV4X4PD25S1,6.0,110.0
Endow,14,5,15,170.0,A1SWV4X4PD25S1,6.0,170.0
Endow,14,6,15,185.0,A1SWV4X4PD25S1,6.0,185.0
Endow,14,7,15,290.0,A1SWV4X4PD25S1,6.0,290.0
Endow,14,8,15,305.0,A1SWV4X4PD25S1,6.0,305.0
Endow,14,9,15,420.0,A1SWV4X4PD25S1,6.0,420.0
Endow,14,10,15,490.0,A1SWV4X4PD25S1,6.0,490.0
Endow,14,11,15,540.0,A1SWV4X4PD25S1,6.0,540.0
Endow,14,12,15,585.0,A1SWV4X4PD25S1,6.0,585.0
Endow,14,13,15,685.0,A1SWV4X4PD25S1,6.0,685.0
Endow,14,14,15,735.0,A1SWV4X4PD25S1,6.0,735.0
Endow,14,15,15,800.0,A1SWV4X4PD25S1,6.0,800.0
Endow,14,16,15,870.0,A1SWV4X4PD25S1,6.0,870.0
Endow,14,17,15,940.0,A1SWV4X4PD25S1,6.0,940.0
Endow,14,18,15,960.0,A1SWV4X4PD25S1,6.0,960.0
Endow,14,19,15,1000.0,A1SWV4X4PD25S1,6.0,1000.0
Endow,14,20,15,1055.0,A1SWV4X4PD25S1,6.0,1055.0
Endow,14,1,16,40.0,AKYXQY5IP7S0Z,2.0,40.0
Endow,14,2,16,65.0,AKYXQY5IP7S0Z,2.0,65.0
Endow,14,3,16,95.0,AKYXQY5IP7S0Z,2.0,95.0
Endow,14,4,16,155.0,AKYXQY5IP7S0Z,2.0,155.0
Endow,14,5,16,185.0,AKYXQY5IP7S0Z,2.0,185.0
Endow,14,6,16,185.0,AKYXQY5IP7S0Z,2.0,185.0
Endow,14,7,16,245.0,AKYXQY5IP7S0Z,2.0,245.0
Endow,14,8,16,305.0,AKYXQY5IP7S0Z,2.0,305.0
Endow,14,9,16,375.0,AKYXQY5IP7S0Z,2.0,375.0
Endow,14,10,16,405.0,AKYXQY5IP7S0Z,2.0,405.0
Endow,14,11,16,435.0,AKYXQY5IP7S0Z,2.0,435.0
Endow,14,12,16,450.0,AKYXQY5IP7S0Z,2.0,450.0
Endow,14,13,16,510.0,AKYXQY5IP7S0Z,2.0,510.0
Endow,14,14,16,540.0,AKYXQY5IP7S0Z,2.0,540.0
Endow,14,15,16,570.0,AKYXQY5IP7S0Z,2.0,570.0
Endow,14,16,16,630.0,AKYXQY5IP7S0Z,2.0,630.0
Endow,14,17,16,660.0,AKYXQY5IP7S0Z,2.0,660.0
Endow,14,18,16,705.0,AKYXQY5IP7S0Z,2.0,705.0
Endow,14,19,16,765.0,AKYXQY5IP7S0Z,2.0,765.0
Endow,14,20,16,795.0,AKYXQY5IP7S0Z,2.0,795.0
Endow,14,1,17,65.0,A3285GZE6R7AIA,4.0,65.0
Endow,14,2,17,125.0,A3285GZE6R7AIA,4.0,125.0
Endow,14,3,17,180.0,A3285GZE6R7AIA,4.0,180.0
Endow,14,4,17,255.0,A3285GZE6R7AIA,4.0,255.0
Endow,14,5,17,370.0,A3285GZE6R7AIA,4.0,370.0
Endow,14,6,17,440.0,A3285GZE6R7AIA,4.0,440.0
Endow,14,7,17,480.0,A3285GZE6R7AIA,4.0,480.0
Endow,14,8,17,515.0,A3285GZE6R7AIA,4.0,515.0
Endow,14,9,17,580.0,A3285GZE6R7AIA,4.0,580.0
Endow,14,10,17,610.0,A3285GZE6R7AIA,4.0,610.0
Endow,14,11,17,640.0,A3285GZE6R7AIA,4.0,640.0
Endow,14,12,17,685.0,A3285GZE6R7AIA,4.0,685.0
Endow,14,13,17,730.0,A3285GZE6R7AIA,4.0,730.0
Endow,14,14,17,790.0,A3285GZE6R7AIA,4.0,790.0
Endow,14,15,17,820.0,A3285GZE6R7AIA,4.0,820.0
Endow,14,16,17,890.0,A3285GZE6R7AIA,4.0,890.0
Endow,14,17,17,935.0,A3285GZE6R7AIA,4.0,935.0
Endow,14,18,17,990.0,A3285GZE6R7AIA,4.0,990.0
Endow,14,19,17,1090.0,A3285GZE6R7AIA,4.0,1090.0
Endow,14,20,17,1160.0,A3285GZE6R7AIA,4.0,1160.0
Endow,14,1,18,35.0,A2B2HQHFBYLTXU,6.0,35.0
Endow,14,2,18,115.0,A2B2HQHFBYLTXU,6.0,115.0
Endow,14,3,18,135.0,A2B2HQHFBYLTXU,6.0,135.0
Endow,14,4,18,205.0,A2B2HQHFBYLTXU,6.0,205.0
Endow,14,5,18,270.0,A2B2HQHFBYLTXU,6.0,270.0
Endow,14,6,18,360.0,A2B2HQHFBYLTXU,6.0,360.0
Endow,14,7,18,400.0,A2B2HQHFBYLTXU,6.0,400.0
Endow,14,8,18,470.0,A2B2HQHFBYLTXU,6.0,470.0
Endow,14,9,18,495.0,A2B2HQHFBYLTXU,6.0,495.0
Endow,14,10,18,525.0,A2B2HQHFBYLTXU,6.0,525.0
Endow,14,11,18,590.0,A2B2HQHFBYLTXU,6.0,590.0
Endow,14,12,18,630.0,A2B2HQHFBYLTXU,6.0,630.0
Endow,14,13,18,710.0,A2B2HQHFBYLTXU,6.0,710.0
Endow,14,14,18,790.0,A2B2HQHFBYLTXU,6.0,790.0
Endow,14,15,18,870.0,A2B2HQHFBYLTXU,6.0,870.0
Endow,14,16,18,935.0,A2B2HQHFBYLTXU,6.0,935.0
Endow,14,17,18,1030.0,A2B2HQHFBYLTXU,6.0,1030.0
Endow,14,18,18,1080.0,A2B2HQHFBYLTXU,6.0,1080.0
Endow,14,19,18,1135.0,A2B2HQHFBYLTXU,6.0,1135.0
Endow,14,20,18,1160.0,A2B2HQHFBYLTXU,6.0,1160.0
Endow,14,1,19,25.0,AYIFDKD8FZIZ9,2.0,25.0
Endow,14,2,19,55.0,AYIFDKD8FZIZ9,2.0,55.0
Endow,14,3,19,100.0,AYIFDKD8FZIZ9,2.0,100.0
Endow,14,4,19,130.0,AYIFDKD8FZIZ9,2.0,130.0
Endow,14,5,19,175.0,AYIFDKD8FZIZ9,2.0,175.0
Endow,14,6,19,250.0,AYIFDKD8FZIZ9,2.0,250.0
Endow,14,7,19,295.0,AYIFDKD8FZIZ9,2.0,295.0
Endow,14,8,19,355.0,AYIFDKD8FZIZ9,2.0,355.0
Endow,14,9,19,385.0,AYIFDKD8FZIZ9,2.0,385.0
Endow,14,10,19,430.0,AYIFDKD8FZIZ9,2.0,430.0
Endow,14,11,19,475.0,AYIFDKD8FZIZ9,2.0,475.0
